;ID;Year_Birth;Education;Marital_Status; Income ;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Response;Complain;Country
1071;5922;1974;PhD;Married;$40,344.00 ;0;1;10/13/13;48;210;0;6;0;0;2;2;4;1;5;7;0;0;0;0;0;0;0;SP
1072;7250;1978;Graduation;Together;$57,867.00 ;1;0;10/1/13;48;344;35;178;15;23;17;7;7;2;9;6;0;0;0;0;0;0;0;CA
1073;2478;1973;Graduation;Married;$25,410.00 ;1;0;8/31/13;48;2;2;4;13;13;4;1;1;0;4;4;0;0;0;0;0;0;0;SP
1075;9214;1991;Graduation;Married;$42,691.00 ;0;0;8/16/13;48;179;2;64;38;17;58;1;5;1;6;5;0;0;0;0;0;0;0;SP
1077;851;1972;Master;Married;$57,136.00 ;1;1;7/9/13;48;306;5;109;21;109;92;9;5;2;10;6;0;0;0;0;0;0;0;CA
1080;2620;1974;PhD;Married;$34,596.00 ;1;0;4/13/13;48;14;0;2;0;0;7;1;1;0;2;8;0;0;0;0;0;1;0;SA
1081;8254;1974;PhD;Married;$34,596.00 ;1;0;4/13/13;48;14;0;2;0;0;7;1;1;0;2;8;0;0;0;0;0;0;0;GER
1085;6318;1988;Graduation;Married;$68,487.00 ;0;0;1/13/13;48;758;12;385;33;89;89;1;9;7;13;4;0;0;0;0;0;0;0;CA
1086;5396;1988;Graduation;Married;$68,487.00 ;0;0;1/13/13;48;758;12;385;33;89;89;1;9;7;13;4;0;0;0;0;0;0;0;AUS
1088;454;1980;Graduation;Together;$69,508.00 ;1;0;11/14/12;48;824;32;162;42;32;43;2;11;4;11;6;0;0;0;0;0;0;0;SA
1094;810;1975;Graduation;Married;$74,190.00 ;0;1;5/12/14;49;151;81;86;168;91;64;2;4;2;11;2;0;0;0;0;0;0;0;SP
1095;9423;1979;Master;Married;$32,765.00 ;1;0;2/23/14;49;13;3;17;7;3;3;2;2;0;4;5;0;0;0;0;0;0;0;SP
1097;89;1975;2n Cycle;Married;$22,212.00 ;1;0;12/9/13;49;5;9;20;6;8;21;2;2;0;4;6;0;0;0;0;0;0;0;SA
1098;5294;1989;Graduation;Single;$18,358.00 ;1;0;11/20/13;49;6;8;19;16;4;4;3;3;0;4;7;0;0;0;0;0;0;0;SP
1099;1321;1974;Graduation;Married;$26,067.00 ;1;0;11/4/13;49;22;2;18;0;2;12;3;3;0;3;8;0;0;0;0;0;0;0;CA
1101;1215;1978;Graduation;Together;$70,440.00 ;0;0;10/8/13;49;690;117;499;76;102;88;1;5;10;7;3;0;0;0;1;0;0;0;SP
1102;9283;1978;Graduation;Single;$60,199.00 ;1;2;9/12/13;49;8;1;7;2;0;0;1;0;0;3;4;0;0;0;0;0;0;0;CA
1103;3120;1981;Graduation;Together;$38,547.00 ;1;0;8/28/13;49;6;1;10;0;1;4;1;1;0;2;8;0;0;0;0;0;0;1;CA
1104;5868;1980;Graduation;Married;$19,107.00 ;1;0;8/22/13;49;2;4;9;10;5;16;2;1;0;3;7;0;0;0;0;0;0;0;CA
1105;8143;1985;PhD;Single;$37,929.00 ;0;0;7/30/13;49;202;2;46;3;2;10;2;4;2;5;7;0;1;0;1;0;1;0;SP
1111;1406;1975;Graduation;Single;$53,201.00 ;1;1;2/12/13;49;280;7;81;20;0;27;8;6;3;5;7;0;0;0;0;0;0;0;SP
1113;2157;1972;Graduation;Together;$26,290.00 ;1;1;1/12/13;49;15;8;16;11;5;22;4;2;0;4;6;0;0;0;0;0;0;0;CA
1126;10708;1978;2n Cycle;Single;$36,975.00 ;1;0;12/28/13;50;10;6;11;0;4;2;1;1;0;3;7;0;0;0;0;0;0;0;SP
1127;1176;1973;Graduation;Married;$26,228.00 ;1;0;9/22/13;50;2;6;4;3;1;9;1;1;0;2;8;0;0;0;0;0;0;0;SP
1128;10380;1972;Master;Married;$37,787.00 ;1;0;9/20/13;50;40;1;40;4;3;18;1;3;0;3;8;0;0;0;0;0;0;0;IND
1129;7037;1974;PhD;Married;$37,087.00 ;1;0;8/11/13;50;194;55;134;15;0;3;3;4;2;8;6;0;0;0;0;0;0;0;SA
1136;10031;1976;PhD;Married;$16,927.00 ;1;1;2/10/13;50;20;2;23;3;1;4;5;3;0;4;8;0;0;0;0;0;0;0;SA
1138;10882;1976;Graduation;Married;$53,858.00 ;0;1;11/9/12;50;407;53;221;58;150;26;4;4;3;6;4;0;0;0;0;0;0;0;SP
1142;8080;1986;Graduation;Single;$26,816.00 ;0;0;8/17/12;50;5;1;6;3;4;3;1;0;0;3;4;0;0;0;0;0;0;0;IND
1143;8370;1976;2n Cycle;Together;$75,484.00 ;0;1;8/2/12;50;378;97;259;197;194;34;2;7;3;6;4;0;0;0;0;0;0;0;CA
1147;9467;1984;Graduation;Single;$34,738.00 ;1;0;5/11/14;51;3;2;10;3;0;2;1;1;0;3;6;0;0;0;0;0;0;0;SP
1150;8140;1973;Graduation;Together;$22,682.00 ;1;0;10/3/13;51;10;14;29;4;2;36;3;2;1;4;4;0;0;0;0;0;0;0;AUS
1151;11039;1975;Graduation;Married;$51,948.00 ;0;1;9/17/13;51;82;33;54;71;30;41;2;5;2;4;5;0;0;0;0;0;0;0;SP
1157;9592;1983;Graduation;Together;$22,010.00 ;1;0;6/30/13;51;11;2;9;3;0;8;2;2;0;3;8;0;0;0;0;0;0;0;SP
1164;1710;1978;Graduation;Single;$30,168.00 ;1;0;3/7/13;51;154;20;66;0;12;27;7;6;1;4;9;0;0;0;0;0;0;0;SP
1165;523;1989;Graduation;Married;$37,155.00 ;1;0;1/31/13;51;23;0;26;7;15;3;1;2;0;4;5;0;0;0;0;0;0;0;SP
1166;8977;1985;Basic;Single;$16,581.00 ;0;0;1/12/13;51;1;3;4;2;3;11;1;0;0;3;4;0;0;0;0;0;0;0;SP
1167;9736;1980;Graduation;Married;$41,850.00 ;1;1;12/24/12;51;53;5;19;2;13;4;3;3;0;3;8;0;0;0;0;0;0;0;US
1169;6575;1981;Graduation;Together;$56,386.00 ;1;1;10/27/12;51;230;48;214;13;32;75;8;9;1;7;9;0;0;0;0;0;0;0;SA
1170;6147;1971;Graduation;Divorced;$25,818.00 ;1;0;10/18/12;51;5;2;8;2;2;9;1;0;1;2;7;0;0;0;0;0;0;0;GER
1171;6354;1984;Graduation;Together;$15,345.00 ;1;0;8/31/12;51;5;2;16;3;2;19;2;1;1;2;8;0;0;0;0;0;1;0;SP
1172;4769;1977;Master;Together;$57,954.00 ;1;1;6/18/14;52;456;4;24;0;0;9;7;8;2;6;7;0;1;0;0;0;0;0;SP
1175;5987;1989;2n Cycle;Together;$10,404.00 ;1;0;5/4/14;52;2;2;11;10;6;12;2;1;0;4;5;0;0;0;0;0;0;0;SP
1176;9960;1991;Basic;Single;$26,868.00 ;1;0;4/30/14;52;0;0;1;8;3;2;1;1;0;2;7;0;0;0;0;0;0;0;SA
1179;2698;1976;Graduation;Single;$47,025.00 ;0;1;11/7/13;52;254;7;108;20;0;26;3;6;3;5;6;0;0;0;0;0;0;0;US
1180;6340;1985;Graduation;Single;$29,938.00 ;1;0;10/27/13;52;3;3;7;0;2;11;2;1;0;3;6;0;0;0;0;0;0;0;SA
1189;1077;1974;Graduation;Together;$56,715.00 ;0;0;12/5/12;52;258;105;239;237;172;9;1;7;3;4;4;0;0;0;0;0;0;0;SP
1190;9733;1978;Basic;Together;$24,882.00 ;1;0;9/9/12;52;1;4;10;29;0;36;1;1;1;2;6;1;0;0;0;0;0;0;IND
1191;8462;1978;Basic;Together;$24,882.00 ;1;0;9/9/12;52;1;4;10;29;0;36;1;1;1;2;6;1;0;0;0;0;0;0;SP
1194;7788;1983;PhD;Married;$23,536.00 ;1;0;6/4/14;53;6;0;3;0;0;1;1;0;0;3;3;0;0;0;0;0;0;0;SP
1196;2958;1978;Graduation;Married;$28,442.00 ;2;0;2/24/14;53;19;3;10;11;8;6;3;2;1;4;4;0;0;0;0;0;0;0;SP
1198;3139;1982;2n Cycle;Single;$74,116.00 ;0;0;12/30/13;53;871;111;704;145;55;166;1;4;4;10;2;0;1;0;0;0;0;0;SA
1201;3276;1976;2n Cycle;Together;$36,301.00 ;1;0;10/25/13;53;11;12;35;3;5;12;1;3;0;3;7;0;0;0;0;0;0;0;SA
1203;3598;1972;Graduation;Married;$62,710.00 ;0;1;5/23/13;53;441;35;83;7;29;11;4;4;2;12;4;0;0;0;0;0;0;0;SP
1205;5048;1971;PhD;Single;$42,767.00 ;2;0;5/11/13;53;20;6;43;19;5;38;1;3;1;2;8;0;0;0;0;0;0;0;SA
1206;6214;1982;Master;Married;$43,815.00 ;1;0;4/5/13;53;14;10;29;4;7;15;1;2;0;3;6;0;0;0;0;0;0;0;SP
1207;6230;1971;Graduation;Divorced;$44,421.00 ;1;1;2/15/13;53;110;5;59;7;1;7;5;5;0;4;8;0;0;0;0;0;0;0;SP
1213;8720;1978;2n Cycle;Together;;0;0;8/12/12;53;32;2;1607;12;4;22;0;0;0;1;0;0;1;0;0;0;0;0;IND
1214;2225;1977;Graduation;Divorced;$82,582.00 ;0;0;6/7/14;54;510;120;550;156;40;241;1;4;9;7;1;1;0;0;1;0;1;0;AUS
1219;3900;1972;Graduation;Married;$65,685.00 ;0;1;3/29/14;54;642;14;49;0;7;57;1;9;2;9;5;0;0;0;0;0;0;0;CA
1220;9958;1972;Graduation;Married;$65,685.00 ;0;1;3/29/14;54;642;14;49;0;7;57;1;9;2;9;5;0;0;0;0;0;0;0;AUS
1222;10033;1973;2n Cycle;Divorced;$31,163.00 ;1;0;2/13/14;54;2;3;10;11;2;10;1;1;0;3;6;0;0;0;0;0;0;0;GER
1223;5751;1973;2n Cycle;Divorced;$31,163.00 ;1;0;2/13/14;54;2;3;10;11;2;10;1;1;0;3;6;0;0;0;0;0;0;0;CA
1225;7297;1973;Graduation;Single;$7,500.00 ;1;0;12/26/13;54;5;3;10;12;7;20;4;3;1;3;7;0;0;0;0;0;0;0;SA
1226;8008;1983;Graduation;Together;$36,075.00 ;1;0;12/9/13;54;46;0;30;12;1;30;1;2;0;4;6;0;0;0;0;0;0;0;SP
1227;1232;1982;PhD;Together;$70,038.00 ;0;0;10/25/13;54;587;54;348;71;54;130;1;4;4;8;2;0;0;0;0;0;0;0;GER
1228;2345;1982;PhD;Together;$70,038.00 ;0;0;10/25/13;54;587;54;348;71;54;130;1;4;4;8;2;0;0;0;0;0;0;0;AUS
1229;1628;1971;Graduation;Together;$71,796.00 ;0;0;10/24/13;54;354;21;311;167;75;32;1;9;3;4;4;0;0;0;0;0;0;0;SA
1231;839;1975;PhD;Married;$45,503.00 ;1;0;9/25/13;54;97;4;44;6;1;18;1;3;1;4;5;0;0;0;0;0;0;0;SP
1232;3706;1978;Graduation;Single;$28,647.00 ;1;0;8/21/13;54;19;8;29;0;12;26;1;2;2;2;7;1;0;0;0;0;1;0;SP
1233;5154;1972;Master;Divorced;$37,760.00 ;1;0;8/11/13;54;26;3;13;2;10;0;1;2;0;3;6;0;0;0;0;0;0;0;SP
1238;8687;1978;Graduation;Together;$53,172.00 ;0;1;5/6/13;54;121;62;90;68;20;125;3;2;3;8;3;0;0;0;0;0;0;0;IND
1240;3749;1973;Graduation;Together;$73,926.00 ;0;0;3/2/13;54;627;91;597;159;91;15;1;6;5;12;3;0;0;0;0;0;0;0;CA
1241;1331;1977;Graduation;Single;$35,790.00 ;1;0;1/2/13;54;12;6;20;30;1;3;2;2;0;3;7;0;0;0;0;0;0;0;AUS
1244;2798;1977;PhD;Together;$102,160.00 ;0;0;11/2/12;54;763;29;138;76;176;58;0;7;9;10;4;0;1;1;1;0;1;0;SA
1246;2781;1981;Graduation;Single;$72,066.00 ;0;0;6/23/14;55;1003;34;536;134;51;34;1;4;6;6;2;0;0;1;1;0;1;0;SA
1247;3623;1976;Graduation;Together;$21,675.00 ;1;0;6/11/14;55;4;0;16;17;4;4;3;4;0;3;7;0;0;0;0;0;0;0;IND
1249;10833;1975;Graduation;Married;$65,106.00 ;0;1;5/24/14;55;790;19;133;12;0;19;3;8;3;13;6;0;1;0;0;0;0;0;SP
1263;6905;1994;Graduation;Together;$80,685.00 ;0;0;8/22/12;55;241;45;604;34;26;54;1;6;4;10;2;0;0;0;0;0;0;0;SP
1265;4012;1972;PhD;Together;$62,220.00 ;0;1;8/11/12;55;799;12;375;16;12;12;5;7;6;5;6;0;0;0;0;0;1;0;GER
1269;7723;1979;Graduation;Together;$75,507.00 ;0;0;5/2/14;56;709;93;374;104;80;80;1;8;6;6;3;0;0;0;0;0;0;0;GER
1270;2963;1979;Graduation;Together;$75,507.00 ;0;0;5/2/14;56;709;93;374;104;80;80;1;8;6;6;3;0;0;0;0;0;0;0;AUS
1274;1328;1982;2n Cycle;Married;$57,937.00 ;0;1;2/16/14;56;261;42;144;55;48;133;3;4;4;9;3;0;0;0;0;0;0;0;SA
1275;1139;1984;PhD;Married;$73,356.00 ;0;0;2/6/14;56;1050;14;322;0;14;112;1;5;11;5;2;1;0;1;1;0;1;0;SP
1276;4961;1974;Master;Together;$21,255.00 ;1;0;1/21/14;56;29;0;25;2;2;3;4;2;1;4;4;0;0;0;0;0;0;0;SP
1277;5177;1974;Master;Married;$58,494.00 ;0;1;12/12/13;56;298;7;68;4;0;19;2;6;2;6;6;0;0;0;0;0;0;0;SA
1279;3428;1991;PhD;Together;$68,682.00 ;0;0;10/6/13;56;919;0;505;99;30;45;1;4;9;10;2;0;0;0;0;0;0;0;SP
1280;4500;1991;PhD;Together;$68,682.00 ;0;0;10/6/13;56;919;0;505;99;30;45;1;4;9;10;2;0;0;0;0;0;0;0;SP
1281;7369;1981;Master;Married;$36,959.00 ;1;0;10/2/13;56;25;6;25;6;0;0;2;2;0;3;8;0;0;0;0;0;0;0;SP
1282;4381;1971;PhD;Married;$46,463.00 ;1;1;8/18/13;56;163;2;40;8;11;11;7;3;1;6;6;0;0;0;0;0;0;0;SP
1283;9964;1979;Graduation;Single;$61,825.00 ;0;1;8/7/13;56;162;50;100;55;30;27;1;4;2;8;4;0;0;0;0;0;0;0;SP
1284;1630;1979;Graduation;Single;$61,825.00 ;0;1;8/7/13;56;162;50;100;55;30;27;1;4;2;8;4;0;0;0;0;0;0;0;SP
1285;5012;1989;Graduation;Married;$28,691.00 ;1;0;7/4/13;56;5;4;13;8;0;4;1;1;0;3;8;0;0;0;0;0;0;0;SP
1286;6918;1989;Graduation;Married;$28,691.00 ;1;0;7/4/13;56;5;4;13;8;0;4;1;1;0;3;8;0;0;0;0;0;0;0;SP
1287;7822;1976;Graduation;Together;$54,058.00 ;0;1;6/4/13;56;198;18;252;32;108;54;2;4;6;8;3;0;0;0;0;0;0;0;SP
1288;10156;1975;Graduation;Single;$84,196.00 ;0;1;6/3/13;56;215;63;507;231;31;190;1;8;4;7;3;0;0;0;0;0;0;0;SP
1291;11110;1973;Graduation;Single;$3,502.00 ;1;0;4/13/13;56;2;1;1;0;0;1;0;0;0;0;14;0;0;0;0;0;0;0;IND
1294;10319;1971;Graduation;Married;$66,303.00 ;0;1;2/26/13;56;1090;12;96;16;12;60;4;3;4;11;8;0;1;0;0;0;0;0;SP
1297;10913;1984;Master;Single;$31,385.00 ;1;0;12/5/12;56;3;2;12;0;1;9;1;1;0;2;8;1;0;0;0;0;1;0;SP
1298;4427;1995;2n Cycle;Single;$83,257.00 ;0;0;9/18/12;56;536;27;590;38;107;67;1;5;10;12;6;1;0;1;0;0;1;1;SP
1299;8717;1975;PhD;Married;$80,427.00 ;0;1;9/12/12;56;1149;71;449;69;71;26;1;11;8;8;5;0;0;0;0;0;0;0;IND
1301;3340;1977;Graduation;Married;$42,014.00 ;1;0;8/17/12;56;244;15;108;4;15;50;6;7;1;6;8;0;0;0;0;0;1;0;CA
1302;8685;1977;Graduation;Married;$42,014.00 ;1;0;8/17/12;56;244;15;108;4;15;50;6;7;1;6;8;0;0;0;0;0;1;0;SA
1306;3283;1972;2n Cycle;Married;$70,932.00 ;0;1;1/19/14;57;200;193;100;46;185;185;2;6;2;12;3;0;0;0;0;0;0;0;SP
1312;8557;1982;Graduation;Single;;1;0;6/17/13;57;11;3;22;2;2;6;2;2;0;3;6;0;0;0;0;0;0;0;AUS
1313;8724;1982;Graduation;Single;$28,567.00 ;1;0;6/17/13;57;11;3;22;2;2;6;2;2;0;3;6;0;0;0;0;0;0;0;SP
1314;9381;1978;Graduation;Married;$66,373.00 ;1;1;6/12/13;57;328;9;124;12;24;109;7;4;2;10;3;0;0;0;0;0;0;0;AUS
1315;9384;1978;Graduation;Married;$66,373.00 ;1;1;6/12/13;57;328;9;124;12;24;109;7;4;2;10;3;0;0;0;0;0;0;0;AUS
1321;448;1978;PhD;Single;$54,880.00 ;1;0;3/1/13;57;308;85;137;102;45;118;2;6;2;11;5;0;0;0;0;0;0;0;SP
1323;9365;1976;PhD;Single;$60,000.00 ;0;1;12/22/12;57;1048;0;217;0;0;12;5;11;3;5;6;0;0;0;0;0;0;0;SP
1326;3537;1981;Graduation;Together;$31,089.00 ;1;0;8/17/12;57;31;3;31;2;8;4;3;3;0;4;8;0;0;0;0;0;0;0;SP
1327;9081;1988;Graduation;Single;$20,518.00 ;1;0;5/18/14;58;4;1;6;4;1;9;1;1;1;2;5;0;0;0;0;0;0;0;SP
1332;5136;1973;Graduation;Single;$65,333.00 ;0;1;1/17/14;58;654;7;92;0;15;30;7;9;4;8;6;0;1;1;0;0;0;0;CA
1334;701;1971;Graduation;Married;$73,691.00 ;0;1;11/6/13;58;707;21;250;85;43;73;2;6;2;8;2;1;0;0;0;0;0;0;SP
1337;5181;1982;Basic;Single;$24,367.00 ;1;0;3/20/13;58;2;4;2;0;11;5;1;1;0;2;9;0;0;0;0;0;0;0;SP
1338;9220;1971;Graduation;Single;$91,700.00 ;0;0;1/17/13;58;576;172;961;125;115;19;1;8;6;5;3;0;0;0;0;0;1;0;SP
1339;7734;1993;Graduation;Absurd;$79,244.00 ;0;0;12/19/12;58;471;102;125;212;61;245;1;4;10;7;1;0;0;1;1;0;1;0;AUS
1344;8514;1976;Graduation;Together;$29,478.00 ;1;0;1/17/14;59;8;0;7;3;1;1;1;1;0;3;6;0;0;0;0;0;0;0;SP
1345;7165;1972;Graduation;Together;$64,474.00 ;0;1;10/22/13;59;381;35;172;56;86;93;2;8;2;10;5;0;0;0;0;0;0;0;SP
1346;10236;1975;Master;Single;$31,160.00 ;1;0;9/16/13;59;16;3;25;6;1;13;2;2;0;3;8;0;0;0;0;0;0;0;SA
1347;2392;1972;Graduation;Married;$40,321.00 ;1;1;7/29/13;59;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;0;0;SP
1348;1920;1972;Graduation;Married;$40,321.00 ;1;1;7/29/13;59;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;0;0;SP
1349;3673;1971;Graduation;Single;$55,239.00 ;0;1;7/14/13;59;371;17;238;23;24;106;3;7;5;11;5;0;0;0;0;0;0;0;SA
1351;4518;1979;Graduation;Together;$85,693.00 ;0;1;4/20/13;59;386;172;183;185;132;111;2;9;5;11;5;0;0;0;0;0;0;0;CA
1352;8969;1977;Graduation;Married;$71,855.00 ;0;1;1/16/13;59;548;31;422;0;112;28;4;5;5;11;3;0;0;0;0;0;0;0;SA
1353;387;1976;Basic;Married;$7,500.00 ;0;0;11/13/12;59;6;16;11;11;1;16;1;2;0;3;8;0;0;0;0;0;0;0;US
1354;1079;1971;PhD;Married;$71,969.00 ;0;1;10/16/12;59;1000;0;76;0;0;10;3;3;4;9;8;0;1;0;0;0;0;0;IND
1355;164;1977;PhD;Married;$28,973.00 ;0;0;10/13/12;59;206;0;46;3;2;12;2;5;1;5;8;0;0;0;0;0;0;0;SP
1359;5300;1973;Master;Married;$38,961.00 ;1;0;12/30/13;60;19;7;19;0;1;24;1;2;1;2;7;0;0;0;0;0;0;0;SP
1364;10701;1973;Graduation;Married;$65,308.00 ;0;0;9/11/13;60;713;0;264;120;80;34;1;7;8;12;4;0;0;1;1;0;0;0;US
1368;2109;1990;Graduation;Single;$96,843.00 ;0;0;4/23/13;60;448;71;951;40;17;17;1;6;11;10;2;0;0;1;0;0;1;0;SP
1369;6292;1986;PhD;Married;$82,333.00 ;0;0;3/30/13;60;1311;0;359;46;89;17;1;4;3;10;2;0;0;1;0;0;1;0;GER
1371;9576;1982;PhD;Together;$32,313.00 ;1;0;2/11/13;60;86;4;56;2;4;7;3;4;0;4;9;0;0;0;0;0;0;0;SP
1373;10264;1979;Graduation;Divorced;$15,287.00 ;1;0;10/10/12;60;1;2;8;4;3;13;2;1;1;2;7;1;0;0;0;0;1;0;SA
1374;234;1979;Graduation;Divorced;$15,287.00 ;1;0;10/10/12;60;1;2;8;4;3;13;2;1;1;2;7;1;0;0;0;0;1;0;SP
1375;3202;1987;PhD;Married;$51,563.00 ;0;0;10/1/12;60;1166;0;48;0;0;36;1;4;4;10;8;0;1;1;0;0;0;0;SA
1376;1103;1976;Master;Married;$81,929.00 ;1;0;9/29/12;60;1486;55;278;49;0;185;2;4;4;10;6;1;0;1;0;0;1;0;AUS
1378;4480;1973;Master;Married;$60,432.00 ;0;1;3/9/14;61;365;3;15;4;3;11;5;7;2;5;6;0;0;0;0;0;0;0;SA
1381;4120;1975;2n Cycle;Single;$49,514.00 ;1;0;12/17/13;61;88;39;78;58;13;93;2;6;1;4;7;0;0;0;0;0;0;0;IND
1382;2836;1972;PhD;Married;$43,269.00 ;1;0;9/16/13;61;10;1;7;0;0;1;1;1;0;2;8;0;0;0;0;0;0;0;GER
1391;4093;1975;Master;Together;$53,253.00 ;1;1;2/11/13;61;216;9;57;20;9;125;7;4;3;5;5;0;0;0;0;0;0;0;CA
1393;2802;1992;2n Cycle;Married;$87,000.00 ;0;0;12/15/12;61;196;25;607;67;17;49;1;4;6;7;2;0;0;0;0;0;0;0;AUS
1394;368;1974;Graduation;Married;$40,049.00 ;0;1;11/29/12;61;91;65;52;10;44;28;3;3;2;6;5;0;0;0;0;0;0;0;IND
1397;10710;1979;Graduation;Married;$7,500.00 ;0;1;8/29/12;61;5;2;3;3;0;5;1;1;0;2;8;0;0;0;0;0;0;0;SP
1399;4937;1973;2n Cycle;Married;$46,094.00 ;1;1;6/10/14;62;12;2;20;3;2;5;1;1;0;3;7;0;0;0;0;0;0;0;SP
1400;1127;1973;PhD;Married;$85,844.00 ;0;0;5/29/14;62;938;19;843;25;95;38;1;6;6;7;2;0;0;1;0;0;0;0;SP
1404;1763;1988;Graduation;Together;$87,679.00 ;0;0;7/27/13;62;1259;172;815;97;148;33;1;7;11;10;4;1;0;1;1;0;1;0;CA
1410;2678;1990;Graduation;Single;$34,412.00 ;1;0;2/13/13;62;52;12;50;4;36;55;3;5;0;3;9;0;0;0;0;0;0;0;AUS
1411;5790;1985;Graduation;Married;$31,158.00 ;1;0;1/27/13;62;25;6;16;20;0;5;2;2;0;3;8;0;0;0;0;0;0;0;SP
1413;6001;1979;Graduation;Married;$56,775.00 ;0;1;1/2/13;62;614;35;160;58;35;35;2;5;8;10;5;0;0;0;0;0;0;0;SP
1415;1168;1978;PhD;Married;$72,159.00 ;0;0;10/29/12;62;322;53;899;34;40;53;1;4;6;10;2;0;0;0;0;0;0;0;SP
1416;10749;1991;Graduation;Single;$8,028.00 ;0;0;9/18/12;62;73;18;66;7;12;2;15;0;1;0;19;0;0;0;0;0;0;0;SP
1420;4298;1973;PhD;Together;$20,427.00 ;1;0;3/24/14;63;5;0;4;0;0;1;1;1;0;2;8;0;0;0;0;0;0;0;SP
1423;5723;1976;PhD;Together;$49,187.00 ;0;1;1/11/14;63;81;1;31;2;1;0;1;1;1;5;2;0;0;0;0;0;0;0;SP
1424;5763;1972;Master;Together;$49,854.00 ;1;0;11/10/13;63;123;17;171;39;0;30;5;6;2;5;6;0;0;0;0;0;0;0;CA
1425;8727;1978;Graduation;Divorced;$63,693.00 ;0;1;10/14/13;63;587;43;337;42;87;54;3;11;6;9;6;0;0;0;0;0;0;0;SA
1426;3056;1978;Graduation;Divorced;$63,693.00 ;0;1;10/14/13;63;587;43;337;42;87;54;3;11;6;9;6;0;0;0;0;0;0;0;SA
1427;8442;1985;Master;Married;$19,510.00 ;2;0;9/4/13;63;9;0;7;3;4;7;2;1;0;3;7;0;0;0;0;0;0;0;CA
1429;10722;1973;Graduation;Together;$55,593.00 ;0;1;8/21/13;63;293;8;124;11;4;106;2;6;6;3;6;1;0;0;0;0;0;0;IND
1432;2656;1971;Graduation;Divorced;$40,851.00 ;1;1;2/21/13;63;23;1;7;0;4;24;1;1;1;2;7;0;0;0;0;0;0;0;CA
1434;4136;1992;Basic;Single;$7,500.00 ;1;0;12/3/12;63;10;17;18;8;26;40;4;3;2;2;9;0;0;0;0;0;0;0;SP
1435;2928;1975;PhD;Single;$52,614.00 ;0;1;12/1/12;63;789;0;142;12;9;38;2;2;4;8;8;0;0;0;0;0;0;0;SP
1436;2920;1975;PhD;Single;$52,614.00 ;0;1;12/1/12;63;789;0;142;12;9;38;2;2;4;8;8;0;0;0;0;0;0;0;ME
1437;6661;1974;Graduation;Married;$67,445.00 ;0;1;8/12/12;63;757;80;217;29;80;11;5;9;6;12;6;0;0;0;0;0;0;0;SP
1438;5462;1974;Graduation;Married;$67,445.00 ;0;1;8/12/12;63;757;80;217;29;80;11;5;9;6;12;6;0;0;0;0;0;0;0;IND
1439;10897;1974;Graduation;Married;$67,445.00 ;0;1;8/12/12;63;757;80;217;29;80;11;5;9;6;12;6;0;0;0;0;0;0;0;AUS
1441;5756;1983;Graduation;Together;$39,453.00 ;1;0;4/3/14;64;46;0;7;0;0;2;2;2;0;3;6;0;0;0;0;0;0;0;SP
1447;8210;1975;Master;Married;$54,730.00 ;0;1;8/15/13;64;318;3;17;4;7;56;5;4;1;8;4;0;0;0;0;0;0;0;SP
1448;773;1971;Master;Divorced;$42,835.00 ;1;1;6/30/13;64;379;4;93;12;9;98;7;6;6;4;6;0;0;0;0;0;0;0;IND
1454;5731;1983;Master;Married;$27,100.00 ;1;0;4/5/13;64;12;0;13;2;0;10;1;1;0;3;7;0;0;0;0;0;0;0;SP
1455;7152;1983;Master;Married;$27,100.00 ;1;0;4/5/13;64;12;0;13;2;0;10;1;1;0;3;7;0;0;0;0;0;0;0;GER
1456;3919;1976;Master;Single;$72,309.00 ;0;0;3/11/13;64;960;0;883;50;38;0;1;5;6;8;3;0;0;0;1;0;1;0;CA
1458;5150;1979;Basic;Single;$20,194.00 ;1;0;12/17/12;64;0;4;7;11;10;15;2;2;0;3;6;0;0;0;0;0;0;0;SP
1459;10479;1975;PhD;Married;$76,618.00 ;0;0;12/7/12;64;749;40;294;121;160;147;1;3;2;5;1;0;0;0;0;0;0;0;AUS
1460;5966;1974;PhD;Married;$45,207.00 ;1;1;11/10/12;64;203;0;10;0;0;2;5;3;1;6;6;0;1;0;0;0;0;0;SP
1461;3439;1972;Graduation;Married;$56,721.00 ;1;1;10/31/12;64;157;6;39;6;13;75;5;4;1;5;6;0;0;0;0;0;0;0;SP
1463;5393;1977;Graduation;Single;$23,763.00 ;1;0;8/7/12;64;22;0;6;6;2;6;1;1;0;3;7;0;0;0;0;0;0;0;SP
1464;9014;1975;Graduation;Married;$37,085.00 ;1;1;6/26/14;65;39;1;16;2;0;3;4;3;0;3;8;0;0;0;0;0;0;0;IND
1466;6862;1971;Graduation;Divorced;$1,730.00 ;0;0;5/18/14;65;1;1;3;1;1;1;15;0;0;0;20;0;0;0;0;0;0;0;SP
